,year,year_count,congregation,denomination,density,clustering,gender_assort,degree_assort,mod_assort,male_bridges,female_bridges,male-female,male-male,female-female,male,female,nodes,bridge_pct,network_pct
0,1731,1,schoharie-lutheran,lutheran,0.042162698412698416,0.717,-0.23188405797101444,0.12328767123287561,0.8726485766605626,4,2,0.3058823529411765,0.23529411764705882,0.15294117647058825,34,30,64,0.3333333333333333,0.46875
1,1732,2,schoharie-lutheran,lutheran,0.03413654618473896,0.713,-0.212224108658744,0.22454520771110656,0.8534362427128664,6,4,0.3025210084033613,0.2184873949579832,0.17647058823529413,43,41,84,0.4,0.4880952380952381
2,1733,3,schoharie-lutheran,lutheran,0.03008626130864717,0.641,-0.2042694868781829,0.10147659440779147,0.8513556434614385,7,5,0.3006993006993007,0.21678321678321677,0.18181818181818182,50,48,98,0.4166666666666667,0.4897959183673469
3,1734,4,schoharie-lutheran,lutheran,0.029391777098199116,0.609,-0.19218546147927604,-0.00893750065794307,0.84489679483261,8,5,0.2976878612716763,0.21965317919075145,0.18497109826589594,55,54,109,0.38461538461538464,0.4954128440366973
4,1735,5,schoharie-lutheran,lutheran,0.029889807162534435,0.644,-0.18984974390580817,0.03134030014603408,0.8269181289559,7,4,0.29723502304147464,0.21658986175115208,0.1889400921658986,61,60,121,0.36363636363636365,0.49586776859504134
5,1736,6,schoharie-lutheran,lutheran,0.02557591148195175,0.701,-0.1794406651549511,0.06252940180268328,0.8559224613997518,6,4,0.29432624113475175,0.22695035460992907,0.18439716312056736,77,72,149,0.4,0.48322147651006714
6,1737,7,schoharie-lutheran,lutheran,0.023820754716981134,0.643,-0.1840459323458464,0.07551182895680415,0.8581562128176954,7,4,0.2953795379537954,0.22772277227722773,0.18151815181518152,83,77,160,0.36363636363636365,0.48125
7,1738,8,schoharie-lutheran,lutheran,0.018646470015058907,0.655,-0.1760508026984696,0.026438620968772412,0.8153508771929826,15,12,0.29334916864608074,0.23040380047505937,0.1828978622327791,111,102,213,0.4444444444444444,0.4788732394366197
8,1739,9,schoharie-lutheran,lutheran,0.017388418782147006,0.696,-0.18569343065693436,0.12703138856235377,0.826140277194456,16,13,0.2958015267175573,0.22709923664122136,0.18129770992366412,127,119,246,0.4482758620689655,0.483739837398374
9,1740,10,schoharie-lutheran,lutheran,0.015179578889101786,0.678,-0.17502759817063568,0.059980455969386934,0.8064099739390339,19,9,0.29312762973352036,0.2300140252454418,0.18373071528751753,153,154,307,0.32142857142857145,0.501628664495114
10,1741,11,schoharie-lutheran,lutheran,0.015615022929122889,0.647,-0.17668881506090817,0.01812035895117365,0.7870609579851062,12,6,0.2936802973977695,0.22676579925650558,0.18587360594795538,162,160,322,0.3333333333333333,0.4968944099378882
11,1742,12,schoharie-lutheran,lutheran,0.014421195243113052,0.679,-0.18460227645118307,0.020803238515387512,0.8089630929321744,11,6,0.2954070981210856,0.22964509394572025,0.17954070981210857,185,180,365,0.35294117647058826,0.4931506849315068
12,1743,13,schoharie-lutheran,lutheran,0.013706429662546869,0.695,-0.18630784302426112,0.032458642953233134,0.8097528428208084,14,6,0.29584599797365757,0.22897669706180346,0.17933130699088146,192,188,380,0.3,0.49473684210526314
13,1744,14,schoharie-lutheran,lutheran,0.01298472311431846,0.69,-0.18487297431179708,0.03633156394503399,0.8057726664560751,13,5,0.2953443258971872,0.2318137730358875,0.17749757516973813,202,197,399,0.2777777777777778,0.49373433583959897
14,1745,15,schoharie-lutheran,lutheran,0.01212141487131451,0.635,-0.1798028489825244,0.04439453167596969,0.8053775202755062,15,7,0.2939282428702852,0.23551057957681693,0.1766329346826127,217,207,424,0.3181818181818182,0.4882075471698113
15,1746,16,schoharie-lutheran,lutheran,0.011600364409353173,0.625,-0.1793052989058761,0.04197539094858341,0.8093542275094393,16,6,0.293630017452007,0.23821989528795812,0.17452006980802792,232,213,445,0.2727272727272727,0.4786516853932584
16,1747,17,schoharie-lutheran,lutheran,0.011267227148834888,0.625,-0.17809250156794704,0.03180290377351885,0.8057828036592292,19,7,0.293015332197615,0.24275979557069846,0.17120954003407154,241,216,457,0.2692307692307692,0.4726477024070022
17,1748,18,schoharie-lutheran,lutheran,0.010929157559035367,0.63,-0.17180735930735921,0.030131161440335445,0.800130033757351,23,8,0.29098360655737704,0.25,0.1680327868852459,255,218,473,0.25806451612903225,0.4608879492600423
18,1749,19,schoharie-lutheran,lutheran,0.01077788191190253,0.614,-0.16804950112774536,0.026319837011036133,0.800651703122724,24,6,0.28972332015810276,0.2545454545454545,0.16600790513833993,264,221,485,0.2,0.4556701030927835
19,1750,20,schoharie-lutheran,lutheran,0.010607560502531166,0.595,-0.17007023763588436,0.028043619047486,0.7957429560884309,23,5,0.2902124430955994,0.2541729893778452,0.165402124430956,271,228,499,0.17857142857142858,0.45691382765531063
20,1751,21,schoharie-lutheran,lutheran,0.010694640892660695,0.586,-0.16846945001307437,0.01661359465743,0.7887830529826495,24,4,0.2894930198383541,0.25789860396767084,0.16311535635562086,275,230,505,0.14285714285714285,0.45544554455445546
21,1752,22,schoharie-lutheran,lutheran,0.011195365084774644,0.572,-0.16314501492886824,0.019797195680203175,0.7799970983011846,25,3,0.2876712328767123,0.2640791476407915,0.16057838660578386,265,220,485,0.10714285714285714,0.4536082474226804
22,1753,23,schoharie-lutheran,lutheran,0.011143675591542066,0.605,-0.1637667560321715,-0.0006440949171861208,0.7779642655335035,25,2,0.287518573551263,0.26671619613670133,0.15824665676077265,271,221,492,0.07407407407407407,0.4491869918699187
23,1754,24,schoharie-lutheran,lutheran,0.01108183632734531,0.6,-0.16361767425597207,-0.002382958814924465,0.7785312849565188,22,4,0.28674351585014407,0.2730547550432277,0.15345821325648415,282,219,501,0.15384615384615385,0.437125748502994
24,1755,25,schoharie-lutheran,lutheran,0.010941309851061516,0.614,-0.16370391927008593,0.026693405721600783,0.7750255430338261,30,5,0.28601845280340665,0.2789212207239177,0.149041873669269,289,219,508,0.14285714285714285,0.4311023622047244
25,1756,26,schoharie-lutheran,lutheran,0.010701563067975282,0.645,-0.17241807839393553,0.038457394848506965,0.7699212445766567,29,6,0.2873641304347826,0.2826086956521739,0.14266304347826086,304,221,525,0.17142857142857143,0.42095238095238097
26,1757,27,schoharie-lutheran,lutheran,0.0109257792480082,0.673,-0.17367936157521255,0.03873290296876164,0.7614025979585236,28,6,0.2874911158493248,0.2835820895522388,0.1414356787491116,296,212,508,0.17647058823529413,0.41732283464566927
27,1758,28,schoharie-lutheran,lutheran,0.011065868263473054,0.67,-0.17255892255892288,0.040984408726803326,0.7592819564429678,28,6,0.28715728715728717,0.2842712842712843,0.1414141414141414,293,208,501,0.17647058823529413,0.4151696606786427
