,year,year_count,congregation,denomination,density,clustering,gender_assort,degree_assort,mod_assort,male_bridges,female_bridges,male-female,male-male,female-female,male,female,nodes,bridge_pct,network_pct
0,1786,1,helderburgh-drc,dutch reformed,0.0846774193548387,0.889,-0.23809523809523814,-0.39999999999998564,0.9147208121827411,0,0,0.30952380952380953,0.19047619047619047,0.19047619047619047,16,16,32,0.0,0.5
1,1787,2,helderburgh-drc,dutch reformed,0.021636506687647522,0.777,-0.2486683075566661,-0.03548324700724276,0.9604963888113006,4,3,0.31212121212121213,0.18181818181818182,0.19393939393939394,61,63,124,0.42857142857142855,0.5080645161290323
2,1788,3,helderburgh-drc,dutch reformed,0.014160549372484016,0.718,-0.22429937909045164,0.07577692635163845,0.9205200391479283,8,3,0.3060200668896321,0.18729096989966554,0.20066889632107024,98,108,206,0.2727272727272727,0.5242718446601942
3,1789,4,helderburgh-drc,dutch reformed,0.012480604466032517,0.731,-0.22176441366412433,0.10729898732776255,0.8947883919685312,10,7,0.3054054054054054,0.1891891891891892,0.2,118,126,244,0.4117647058823529,0.5163934426229508
4,1790,5,helderburgh-drc,dutch reformed,0.009408851748684617,0.755,-0.23074258497510286,0.11293375394321804,0.9102360905455225,20,18,0.30756578947368424,0.1825657894736842,0.20230263157894737,174,186,360,0.47368421052631576,0.5166666666666667
5,1791,6,helderburgh-drc,dutch reformed,0.00861562331037401,0.74,-0.228107407738361,0.0866346043024358,0.9113551385193673,26,20,0.3069577080491132,0.1855388813096862,0.20054570259208732,197,216,413,0.43478260869565216,0.5230024213075061
6,1792,7,helderburgh-drc,dutch reformed,0.008704011368504645,0.736,-0.2320406865861412,0.11599595500215867,0.89256374095351,28,20,0.3079231692677071,0.1836734693877551,0.20048019207683074,208,230,438,0.4166666666666667,0.5251141552511416
7,1793,8,helderburgh-drc,dutch reformed,0.008115866388308976,0.711,-0.23094992920581817,0.09570983173768993,0.8882108776584364,24,21,0.30760986066452306,0.18220793140407288,0.20257234726688103,228,252,480,0.4666666666666667,0.525
8,1794,9,helderburgh-drc,dutch reformed,0.007413062257669204,0.679,-0.22589359797727704,0.05976566273955128,0.8740068888432279,31,22,0.3062330623306233,0.17976513098464317,0.20776874435411022,253,294,547,0.41509433962264153,0.5374771480804388
9,1795,10,helderburgh-drc,dutch reformed,0.006751191149156101,0.672,-0.2254913687575234,0.05517875121272591,0.8713392976473495,34,26,0.3062200956937799,0.18261562998405104,0.20494417862838915,284,326,610,0.43333333333333335,0.5344262295081967
10,1796,11,helderburgh-drc,dutch reformed,0.005918155554932264,0.683,-0.2245749965148614,0.07380355844379642,0.8590249397400648,26,24,0.3060257278266757,0.18415707515233581,0.2037914691943128,336,371,707,0.48,0.5247524752475248
11,1797,12,helderburgh-drc,dutch reformed,0.005761864748955116,0.669,-0.2263664187324858,0.06852527737472003,0.8539642900894537,34,28,0.30650252525252525,0.1849747474747475,0.20202020202020202,349,393,742,0.45161290322580644,0.5296495956873315
12,1798,13,helderburgh-drc,dutch reformed,0.005244865176953462,0.672,-0.22468233783190722,0.07077595544679513,0.8644663813656768,39,33,0.30599455040871937,0.18201634877384196,0.20599455040871933,386,451,837,0.4583333333333333,0.5388291517323776
13,1799,14,helderburgh-drc,dutch reformed,0.005039155600953354,0.674,-0.22587501203041283,0.04532555239740083,0.861981212764858,46,35,0.3063063063063063,0.18218218218218218,0.20520520520520522,408,483,891,0.43209876543209874,0.5420875420875421
14,1800,15,helderburgh-drc,dutch reformed,0.005027286571965512,0.641,-0.22737380237380225,0.04469141284895252,0.857297257159816,47,33,0.30671077504725897,0.1828922495274102,0.20368620037807184,421,497,918,0.4125,0.5413943355119826
15,1801,16,helderburgh-drc,dutch reformed,0.004883559263121307,0.661,-0.225624716038165,0.033203245979591935,0.8606249391447053,49,38,0.30627224199288255,0.18327402135231316,0.2041814946619217,440,520,960,0.4367816091954023,0.5416666666666666
16,1802,17,helderburgh-drc,dutch reformed,0.004815639754049608,0.643,-0.23137102471318097,0.037323523506662445,0.8612248695527501,50,42,0.30770868824531517,0.18185689948892675,0.20272572402044292,453,535,988,0.45652173913043476,0.541497975708502
17,1803,18,helderburgh-drc,dutch reformed,0.004710114889785625,0.68,-0.2344248045016795,0.0358750006005458,0.8614958419489878,51,41,0.30843225542365943,0.17969709373720835,0.2034383954154728,466,553,1019,0.44565217391304346,0.5426889106967615
18,1804,19,helderburgh-drc,dutch reformed,0.004649991606513346,0.67,-0.23684183838304843,0.044023061667687775,0.8612947410440966,53,45,0.3090653830726033,0.1801042920176494,0.201764941837144,476,560,1036,0.45918367346938777,0.5405405405405406
19,1805,20,helderburgh-drc,dutch reformed,0.004588253280214395,0.697,-0.2416382960896647,0.0447112008627746,0.8578791069311984,59,48,0.31027048216385733,0.17914543316346532,0.20031360250882008,483,572,1055,0.4485981308411215,0.5421800947867299
20,1806,21,helderburgh-drc,dutch reformed,0.0044277856300174575,0.653,-0.24924838624104684,0.04469463905122319,0.8621437142016255,69,52,0.31215161649944256,0.17651430694908957,0.19918246005202528,503,600,1103,0.4297520661157025,0.543970988213962
21,1807,22,helderburgh-drc,dutch reformed,0.004386027235050325,0.652,-0.2569876620935999,0.056952295257864875,0.8664934381744189,75,58,0.3140748740100792,0.1742260619150468,0.1976241900647948,515,611,1126,0.43609022556390975,0.5426287744227354
22,1808,23,helderburgh-drc,dutch reformed,0.004416490894210488,0.642,-0.2572050527348541,0.05559415272714292,0.8614105534689047,72,58,0.31412429378531076,0.17401129943502824,0.1977401129943503,506,591,1097,0.4461538461538462,0.5387420237010028
